,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,Tai Nelson,QB,18,23,45,0.313,0.782,0.139,0.745,0.024,0.986,0.075,0.375,0.140,Ohio,,,Prestige: Wants to help increase a team's prestige,,,,,,#N/A,,Tai Nelson-Ohio-2060
1275,Joah Novak,CB,18,25,44,0.872,0.756,0.351,0.607,0.562,0.702,0.111,0.010,0.361,Georgia,,,,,,,,,#N/A,,Joah Novak-Georgia-2060
1276,Ira Amundsen,LB,18,20,37,0.799,0.954,0.168,0.045,0.514,0.838,0.630,0.840,0.548,New Hampshire,Princeton,,,,,,,,#N/A,,Ira Amundsen-New Hampshire-2060
1277,Trey Baker,LB,18,20,36,0.919,0.978,0.080,0.968,0.429,0.272,0.820,0.431,0.994,Michigan,,,,,,,,,#N/A,,Trey Baker-Michigan-2060
1278,Anthony Fehoko,TE,18,19,35,0.033,0.961,0.935,0.463,0.643,0.911,0.351,0.179,0.093,Indiana,,,Winning: Wants to win a lot of conference games during his career,,,,,,#N/A,,Anthony Fehoko-Indiana-2060
1279,Dwayne Walker,P,18,32,50,0.536,0.662,0.124,0.784,0.614,0.947,0.925,0.434,0.110,Texas,Central Michigan,,,,,,,,#N/A,,Dwayne Walker-Texas-2060
1280,Jason Aune,P,18,32,53,0.024,0.924,0.642,0.773,0.061,0.809,0.058,0.184,0.942,Louisiana,,,Tradition: Wants to hear about your school's past star players,,,,,,#N/A,,Jason Aune-Louisiana-2060
1281,Nick McSwain,P,18,32,52,0.817,0.540,0.462,0.634,0.208,0.324,0.846,0.907,1.000,Texas,,,,,,,,,#N/A,,Nick McSwain-Texas-2060
1282,Isaiah Harper,P,18,32,52,0.559,0.062,0.236,0.725,0.605,0.790,0.664,0.638,0.774,Illinois,,,,,,,,,#N/A,,Isaiah Harper-Illinois-2060
1283,Carlos Douglas,K,18,31,51,0.458,0.761,0.014,0.470,0.150,0.362,0.637,0.201,0.551,Georgia,Auburn,,,,,,,,#N/A,,Carlos Douglas-Georgia-2060
1284,Travis Brown,K,18,31,53,0.699,0.617,0.263,0.871,0.831,0.044,0.097,0.350,0.045,Washington,,,,,,,,,#N/A,,Travis Brown-Washington-2060
1285,Matthew Long,LB,18,20,36,0.981,0.024,0.106,0.070,0.182,0.014,0.671,0.574,0.790,Florida,,,Location: Wants to play as many games in his home state as possible.,,,,,,#N/A,,Matthew Long-Florida-2060
1286,Lane Duncan,LB,18,20,37,0.041,0.149,0.527,0.651,0.683,0.974,0.285,0.808,0.766,California,,,Prestige: Wants to play for a team that's dominated their conference,,,,,,#N/A,,Lane Duncan-California-2060
1287,Marcel Key,LB,18,20,40,0.988,0.122,0.772,0.774,0.458,0.877,0.896,0.514,0.169,Maryland,,,Location: Doesn't want to go outside his home region.,,,,,,#N/A,,Marcel Key-Maryland-2060
1288,Brian Ellison,LB,18,20,36,0.300,0.689,0.806,0.847,0.262,0.769,0.471,0.901,0.012,Hawaii,,,Campus: Wants to know about the nightlife around the university,,,,,,#N/A,,Brian Ellison-Hawaii-2060
1289,Marcus Riggs,TE,18,19,38,0.173,0.259,0.123,0.359,0.815,0.844,0.657,0.410,0.550,California,,,,,,,,,#N/A,,Marcus Riggs-California-2060
1290,Scott Terrell,RB,18,22,37,0.800,0.783,0.057,0.770,0.461,0.134,0.852,0.897,0.965,Oklahoma,,,Tradition: Wants to play for a team that has dominated their rivals,,,,,,#N/A,,Scott Terrell-Oklahoma-2060
1291,Raphael Bratton,RB,18,22,38,0.408,0.277,0.530,0.185,0.490,0.555,0.854,0.607,0.238,Florida,,,,,,,,,#N/A,,Raphael Bratton-Florida-2060
1292,Hudson Morgan,LB,18,20,40,0.693,0.372,0.732,0.783,0.533,0.532,0.378,0.812,0.057,Alabama,,,,,,,,,#N/A,,Hudson Morgan-Alabama-2060
1293,Darius Jones,K,18,31,50,0.774,0.581,0.665,0.066,0.561,0.585,0.863,0.962,0.610,Louisiana,,,Campus: Wants mountains a short distance from campus.,,,,,,#N/A,,Darius Jones-Louisiana-2060
1294,Dion Parrish,WR,18,23,45,0.950,0.979,0.561,0.393,0.917,0.021,0.621,0.636,0.182,Indiana,,,Winning: Wants to experience at least one season with double-digit wins.,,,,,,#N/A,,Dion Parrish-Indiana-2060
1295,Jarrett Collins,S,18,20,38,0.209,0.141,0.497,0.003,0.865,0.635,0.533,0.151,0.609,Wisconsin,,,,,,,,,#N/A,,Jarrett Collins-Wisconsin-2060
1296,Drake Ona,S,18,20,40,0.249,0.825,0.905,0.672,0.241,0.376,0.084,0.032,0.561,California,,,Playing Time: Wants the chance to win a national award,,,,,,#N/A,,Drake Ona-California-2060
1297,Zack Dill,S,18,20,38,0.938,0.166,0.036,0.646,0.773,0.458,0.864,0.856,0.969,Illinois,,,Tradition: Wants to hear about your school's fan support,,,,,,#N/A,,Zack Dill-Illinois-2060
1298,Terrell Mathis,S,18,20,38,0.925,0.579,0.907,0.091,0.145,0.961,0.919,0.755,0.507,Hawaii,,,,,,,,,#N/A,,Terrell Mathis-Hawaii-2060
1299,David Jones,S,18,20,38,0.935,0.193,0.963,0.347,0.745,0.171,0.010,0.024,0.827,Georgia,,,Playing Time: Would prefer to play for a G5 school if it means being of greater significance to the team.,,,,,,#N/A,,David Jones-Georgia-2060
1300,Cameron Fischer,RB,18,22,37,0.779,0.978,0.832,0.481,0.519,0.104,0.351,0.615,0.255,Washington,,,,,,,,,#N/A,,Cameron Fischer-Washington-2060
1301,Willie Aldrich,LB,18,20,36,0.651,0.897,0.643,0.875,0.342,0.640,0.896,0.437,0.769,Washington D.C.,,,,,,,,,#N/A,,Willie Aldrich-Washington D.C.-2060
1302,Branton Casey,RB,18,22,39,0.146,0.931,0.430,0.278,0.062,0.667,0.565,0.495,0.380,Oklahoma,,,Winning: Wants to win a lot of conference games during his career,,,,,,#N/A,,Branton Casey-Oklahoma-2060
1303,Adam Keeler,RB,18,22,38,0.778,0.565,0.516,0.208,0.540,0.382,0.149,0.260,0.100,California,,,,,,,,,#N/A,,Adam Keeler-California-2060
1304,Amir Biddle,S,18,20,38,0.625,0.956,0.788,0.921,0.590,0.091,0.348,0.277,0.160,Pennsylvania,,,Winning: Would prefer to play for a team coming off at least 3 consecutive winning seasons.,,,,,,#N/A,,Amir Biddle-Pennsylvania-2060
1305,Quay Wiley,K,18,31,53,0.072,0.018,0.285,0.599,0.122,0.338,0.784,0.968,0.786,Oregon,,,Campus: Wants to know about the nightlife around the university,,,,,,#N/A,,Quay Wiley-Oregon-2060
1306,Joe Kimble,K,18,31,49,0.934,0.249,0.925,0.356,0.663,0.570,0.592,0.233,0.957,Florida,,,Tradition: Wants to play for a team with a long football history,,,,,,#N/A,,Joe Kimble-Florida-2060
1307,Brian Allred,LB,18,20,36,0.461,0.849,0.945,0.048,0.399,0.831,0.253,0.358,0.254,Wisconsin,,,Playing Time: Would prefer to play for a less successful team if it means being of greater significance to the team.,,,,,,#N/A,,Brian Allred-Wisconsin-2060
1308,Zac Nixon,LB,18,20,40,0.638,0.073,0.619,0.497,0.495,0.628,0.983,0.972,0.053,North Carolina,Baylor,,Education: Wants to study abroad in France,,,,,,#N/A,,Zac Nixon-North Carolina-2060
1309,Kendrick Robinson,P,18,31,50,0.052,0.074,0.735,0.910,0.872,0.277,0.205,0.494,0.757,Missouri,,,Coach: Wants to hear about the coach's passion for their school,,,,,,#N/A,,Kendrick Robinson-Missouri-2060
1310,Tommy Kennedy,P,18,31,50,0.023,0.659,0.290,0.879,0.475,0.566,0.920,0.811,0.233,Florida,,,Education: Wants to major in economics,,,,,,#N/A,,Tommy Kennedy-Florida-2060
1311,Tim Holmes,RB,18,22,36,0.951,0.965,0.912,0.188,0.961,0.892,0.705,0.237,0.910,Florida,,,Winning: Wants to experience at least one season with double-digit wins.,,,,,,#N/A,,Tim Holmes-Florida-2060
1312,Fatu Fuimaono,DL,18,21,45,0.057,0.861,0.837,0.052,0.345,0.825,0.260,0.766,0.185,American Samoa,,,,,,,,,#N/A,,Fatu Fuimaono-American Samoa-2060
1313,Kirkland White,DL,18,21,43,0.311,0.594,0.589,0.870,0.089,0.749,0.400,0.310,0.088,California,,,,,,,,,#N/A,,Kirkland White-California-2060
1314,Steve Winovich,S,18,20,39,0.474,0.490,0.569,0.716,0.158,0.730,0.807,0.325,0.549,Tennessee,,,,,,,,,#N/A,,Steve Winovich-Tennessee-2060
1315,Kendrick Daugherty,S,18,20,38,0.918,0.159,0.106,0.821,0.903,0.597,0.410,0.044,0.761,Georgia,,,"Location: Has family in Delaware, and wants them to see one of his games.",,,,,,#N/A,,Kendrick Daugherty-Georgia-2060
1316,Dionza Gilmore,S,18,20,38,0.237,0.587,0.607,0.691,0.746,0.706,0.095,0.091,0.642,Texas,,,,,,,,,#N/A,,Dionza Gilmore-Texas-2060
1317,Tyler Toney,CB,18,24,43,0.351,0.791,0.828,0.247,0.793,0.539,0.573,0.183,0.294,Virginia,,,,,,,,,#N/A,,Tyler Toney-Virginia-2060
1318,Alphonzo Rafdal,P,18,31,50,0.591,0.029,0.733,0.246,0.842,0.311,0.741,0.751,0.588,Louisiana,,,,,,,,,#N/A,,Alphonzo Rafdal-Louisiana-2060
1319,Dre Rison,P,18,31,50,0.933,0.274,0.244,0.814,0.411,0.802,0.587,0.719,0.038,Texas,,,Location: Wants to play as many games in his home state as possible.,,,,,,#N/A,,Dre Rison-Texas-2060
1320,Ken Smith,DL,18,21,44,0.005,0.229,0.623,0.641,0.213,0.213,0.249,0.216,0.189,"Ontario, Canada",,,,,,,,,#N/A,,"Ken Smith-Ontario, Canada-2060"
1321,Nick Pierce,P,18,31,53,0.819,0.109,0.663,0.337,0.090,0.928,0.866,0.915,0.355,Louisiana,,,Prestige: Would like to play in a bowl game every year,,,,,,#N/A,,Nick Pierce-Louisiana-2060
1322,Kevin Rush,CB,18,24,41,0.462,0.620,0.855,0.200,0.647,0.072,0.211,0.991,0.682,Arizona,,,Campus: Wants there to be a strong Greek Life community on campus,,,,,,#N/A,,Kevin Rush-Arizona-2060
1323,James Pippen,CB,18,24,45,0.854,0.751,0.020,0.604,0.804,0.837,0.264,0.653,0.928,Texas,,,Tradition: Wants to hear about your school's fan support,,,,,,#N/A,,James Pippen-Texas-2060
1324,Troy Herndon,CB,18,24,41,0.975,0.963,0.422,0.368,0.256,0.538,0.464,0.611,0.741,Michigan,,,"Location: Has family in Missouri, and wants them to see one of his games.",,,,,,#N/A,,Troy Herndon-Michigan-2060
1325,Jaylen May,CB,18,24,41,0.689,0.773,0.755,0.844,0.042,0.646,0.983,0.579,0.999,Florida,,,,,,,,,#N/A,,Jaylen May-Florida-2060
1326,Shawn Natter,CB,18,24,42,0.096,0.675,0.491,0.903,0.036,0.810,0.179,0.608,0.266,Florida,,,Coach: Wants to hear about the coach's passion for their school,,,,,,#N/A,,Shawn Natter-Florida-2060
1327,Andrew Riddick,QB,18,22,44,0.954,0.435,0.766,0.380,0.201,0.202,0.659,0.074,0.977,Pennsylvania,,,Tradition: Wants to play in important rivalry games,,,,,,#N/A,,Andrew Riddick-Pennsylvania-2060
1328,Kendrick Joseph,P,18,31,50,0.468,0.762,0.608,0.994,0.549,0.322,0.628,0.722,0.578,Florida,,,Coach: Wants to be assured that his coach won't cut him.,,,,,,#N/A,,Kendrick Joseph-Florida-2060
1329,Steven Tracy,DL,18,21,46,0.354,0.650,0.070,0.937,0.224,0.169,0.247,0.767,0.820,South Carolina,,,Coach: Wants to play for a coach who is known to keep promises.,,,,,,#N/A,,Steven Tracy-South Carolina-2060
1330,Javon Hoxie,DL,18,21,45,0.717,0.906,0.950,0.290,0.092,0.746,0.383,0.778,0.638,Missouri,,,Playing Time: Would prefer to go somewhere he can start every season.,,,,,,#N/A,,Javon Hoxie-Missouri-2060
1331,Michael Coleman,S,18,20,38,0.902,0.155,0.423,0.448,0.317,0.667,0.446,0.802,0.276,North Carolina,,,Location: Wants to play alongside other players from his home state,,,,,,#N/A,,Michael Coleman-North Carolina-2060
1332,Russ Huntley,S,18,20,40,0.858,0.863,0.630,0.876,0.026,0.029,0.804,0.577,0.281,Maryland,,,,,,,,,#N/A,,Russ Huntley-Maryland-2060
1333,Kalon Lamb,CB,18,24,42,0.408,0.619,0.237,0.100,0.117,0.944,0.097,0.489,0.066,Georgia,,,Prestige: Would like to win as many bowl games as possible during his career,,,,,,#N/A,,Kalon Lamb-Georgia-2060
1334,Tyrone Robinson,CB,18,24,44,0.698,0.826,0.872,0.276,0.537,0.290,0.625,0.762,0.725,New Mexico,,,,,,,,,#N/A,,Tyrone Robinson-New Mexico-2060
1335,Brandon Baker,P,18,31,49,0.840,0.204,0.140,0.152,0.136,0.092,0.842,0.814,0.538,Ohio,,,,,,,,,#N/A,,Brandon Baker-Ohio-2060
1336,John Conyers,CB,18,24,42,0.040,0.476,0.190,0.019,0.036,0.993,0.288,0.532,0.927,Mississippi,,,,,,,,,#N/A,,John Conyers-Mississippi-2060
1337,Thompson Holder,CB,18,24,44,0.698,0.347,0.508,0.078,0.377,0.200,0.848,0.952,0.853,Colorado,Stanford,,Campus: Would prefer to attend a school with a cold climate,,,,,,#N/A,,Thompson Holder-Colorado-2060
1338,Jordan Wilson,TE,18,18,36,0.750,0.384,0.950,0.754,0.346,0.609,0.978,0.503,0.451,New Jersey,,,Education: Wants to major in English,,,,,,#N/A,,Jordan Wilson-New Jersey-2060
1339,Marquis Ross,CB,18,24,43,0.441,0.328,0.697,0.935,0.525,0.626,0.319,0.703,0.995,Texas,,,,,,,,,#N/A,,Marquis Ross-Texas-2060
1340,Ellis Lark,K,18,30,48,0.400,0.321,0.129,0.827,0.680,0.467,0.389,0.436,0.494,Michigan,,,,,,,,,#N/A,,Ellis Lark-Michigan-2060
1341,Ryan Sims,K,18,30,51,0.982,0.821,0.064,0.281,0.875,0.801,0.802,0.296,0.557,Texas,,,Location: Wants to play alongside other players from his home state,,,,,,#N/A,,Ryan Sims-Texas-2060
1342,Zack Sharp,K,18,30,47,0.478,0.398,0.918,0.750,0.094,0.298,0.492,0.772,0.419,Georgia,,,Playing Time: Wants an important role on the offense/defense.,,,,,,#N/A,,Zack Sharp-Georgia-2060
1343,Ta'Quan Dickey,OL,18,20,41,0.024,0.530,0.762,0.217,0.552,0.500,0.718,0.425,0.444,Hawaii,,,,,,,,,#N/A,,Ta'Quan Dickey-Hawaii-2060
1344,Josh Franklin,OL,18,20,38,0.168,0.252,0.612,0.636,0.310,0.245,0.529,0.456,0.530,Florida,,,,,,,,,#N/A,,Josh Franklin-Florida-2060
1345,Seth Rigg,OL,18,20,42,0.369,0.264,0.728,0.279,0.339,0.197,0.657,0.498,0.142,Arkansas,,,,,,,,,#N/A,,Seth Rigg-Arkansas-2060
1346,Joe Hill,OL,18,20,42,0.122,0.301,0.964,0.037,0.751,0.445,0.299,0.708,0.066,Michigan,,,Playing Time: Wants the chance to win a national award,,,,,,#N/A,,Joe Hill-Michigan-2060
1347,Logan Dixon,TE,18,18,34,0.500,0.053,0.889,0.531,0.641,0.491,0.503,0.950,0.629,Wisconsin,,,Campus: Wants to know about concert venues near campus,,,,,,#N/A,,Logan Dixon-Wisconsin-2060
1348,Jalen Stidham,TE,18,18,35,0.250,0.518,0.773,0.313,0.721,0.333,0.382,0.819,0.145,California,,,,,,,,,#N/A,,Jalen Stidham-California-2060
1349,Spencer Eddy,RB,18,21,39,0.568,0.072,0.856,0.606,0.362,0.895,0.522,0.113,0.209,Pennsylvania,,,,,,,,,#N/A,,Spencer Eddy-Pennsylvania-2060
1350,AJ Jackson,OL,18,20,40,0.319,0.628,0.493,0.797,0.521,0.321,0.237,0.416,0.122,Arizona,,,,,,,,,#N/A,,AJ Jackson-Arizona-2060
1351,Jeremy Campbell,OL,18,20,41,0.177,0.165,0.092,0.966,0.485,0.287,0.928,0.326,0.620,Michigan,,,Coach: Wants to be assured that his coach won't cut him.,,,,,,#N/A,,Jeremy Campbell-Michigan-2060
1352,Christian Rayburn,OL,18,20,40,0.695,0.942,0.529,0.216,0.989,0.446,0.192,0.774,0.043,Oklahoma,Virginia Tech,,ProPotential: Wants to play for a coach who has produced a lot of pros at his position.,,,,,,#N/A,,Christian Rayburn-Oklahoma-2060
1353,Destin Thompson,OL,18,20,40,0.851,0.223,0.522,0.959,0.531,0.042,0.749,0.182,0.652,California,,,Coach: Wants to know what role his position plays in the coach's scheme.,,,,,,#N/A,,Destin Thompson-California-2060
1354,Kyle Benbow,LB,18,19,39,0.046,0.548,0.834,0.795,0.427,0.962,0.984,0.807,0.223,Tennessee,,,Education: Wants to major in business,,,,,,#N/A,,Kyle Benbow-Tennessee-2060
1355,Rory Mayers,LB,18,19,37,0.229,0.987,0.754,0.359,0.038,0.393,0.888,0.397,0.771,Washington D.C.,,,,,,,,,#N/A,,Rory Mayers-Washington D.C.-2060
1356,Noa Derrick,WR,18,22,43,0.748,0.625,0.145,0.754,0.018,0.064,0.129,0.118,0.856,Georgia,,,,,,,,,#N/A,,Noa Derrick-Georgia-2060
1357,Nathaniel Kouandjio,P,18,30,49,0.550,0.228,0.947,0.018,0.420,0.645,0.223,0.644,0.866,Pennsylvania,Kansas State,,Playing Time: Wants an important role on the offense/defense.,,,,,,#N/A,,Nathaniel Kouandjio-Pennsylvania-2060
1358,Robert White,P,18,30,51,0.444,0.720,0.783,0.857,0.805,0.924,0.471,0.747,0.774,Florida,,,,,,,,,#N/A,,Robert White-Florida-2060
1359,Stevon Johnson,P,18,30,48,0.915,0.419,0.610,0.818,0.792,0.929,0.349,0.936,0.373,Missouri,,,Campus: Wants to hear about sponsorship opportunities around campus,,,,,,#N/A,,Stevon Johnson-Missouri-2060
1360,Anthony Espinoza,P,18,30,51,0.050,0.625,0.275,0.797,0.838,0.177,0.507,0.789,0.306,Utah,,,,,,,,,#N/A,,Anthony Espinoza-Utah-2060
1361,Tyshon Correia,P,18,30,48,0.862,0.037,0.461,0.520,0.252,0.667,0.703,0.865,0.632,Louisiana,,,,,,,,,#N/A,,Tyshon Correia-Louisiana-2060
1362,Taylor Smith,RB,18,21,35,0.121,0.721,0.093,0.369,0.546,0.592,0.808,0.131,0.705,Texas,,,,,,,,,#N/A,,Taylor Smith-Texas-2060
1363,Sawyer Welch,RB,18,21,37,0.512,0.412,0.588,0.089,0.977,0.653,0.296,0.210,0.095,New Mexico,,,ProPotential: Wants to play for a coach who has produced a lot of pros at his position.,,,,,,#N/A,,Sawyer Welch-New Mexico-2060
1364,Jordan Johnson,OL,18,20,42,0.899,0.409,0.627,0.242,0.387,0.822,0.974,0.097,0.768,Maryland,,,Education: Wants to study abroad in Mexico,,,,,,#N/A,,Jordan Johnson-Maryland-2060
1365,Braylon Henderson,OL,18,20,42,0.709,0.496,0.226,0.945,0.092,0.748,0.320,0.420,0.933,South Carolina,,,Coach: Wants to play for a coach with a personal connection to their school,,,,,,#N/A,,Braylon Henderson-South Carolina-2060
1366,Michael Richardson,OL,18,20,40,0.644,0.291,0.926,0.932,0.921,0.508,0.252,0.488,0.616,Arizona,,,Coach: Wants to play for the same coach his entire career.,,,,,,#N/A,,Michael Richardson-Arizona-2060
1367,Nolan Clayton,K,18,30,50,0.260,0.214,0.267,0.035,0.287,0.815,0.326,0.063,0.917,Texas,,,,,,,,,#N/A,,Nolan Clayton-Texas-2060
1368,Ryan Christensen,K,18,30,50,0.680,0.799,0.091,0.095,0.034,1.000,0.317,0.382,0.705,California,,,,,,,,,#N/A,,Ryan Christensen-California-2060
1369,Mark Lewis,P,18,30,50,0.400,0.877,0.350,0.151,0.547,0.582,0.348,0.112,0.169,Florida,,,,,,,,,#N/A,,Mark Lewis-Florida-2060
1370,Archie Johnson,RB,18,21,38,0.374,0.698,0.012,0.283,0.103,0.316,0.810,0.304,0.874,Louisiana,,,,,,,,,#N/A,,Archie Johnson-Louisiana-2060
1371,Paul Smothers,RB,18,21,37,0.521,0.950,0.848,0.944,0.228,0.986,0.145,0.468,0.287,Maine,,,,,,,,,#N/A,,Paul Smothers-Maine-2060
1372,Troy Shaw,RB,18,21,38,0.468,0.540,0.183,0.533,0.354,0.610,0.365,0.055,0.994,Georgia,,,Tradition: Wants to play on primetime TV,,,,,,#N/A,,Troy Shaw-Georgia-2060
1373,Anthony Hicks,OL,18,20,39,0.905,0.720,0.992,0.553,0.063,0.034,0.913,0.319,0.468,Iowa,,,Playing Time: Would prefer to play for a less successful team if it means being of greater significance to the team.,,,,,,#N/A,,Anthony Hicks-Iowa-2060
1374,Nathan Kuhlman,OL,18,20,38,0.485,0.596,0.755,0.063,0.017,0.095,0.911,0.315,0.667,Missouri,,,Education: Wants to go to a public school,,,,,,#N/A,,Nathan Kuhlman-Missouri-2060
1375,Blaise Ortega,OL,18,20,38,0.811,0.857,0.587,0.720,0.206,0.841,0.433,0.096,0.913,Pennsylvania,,,Tradition: Wants to hear about your school's fan support,,,,,,#N/A,,Blaise Ortega-Pennsylvania-2060
1376,Pete Collins,OL,18,20,42,0.562,0.599,0.880,0.562,0.764,0.551,0.577,0.215,0.656,Iowa,,,,,,,,,#N/A,,Pete Collins-Iowa-2060
1377,Devin Cooper,OL,18,20,39,0.586,0.743,0.564,0.999,0.101,0.937,0.417,0.145,0.036,Tennessee,,,Coach: Wants to play for the same coach his entire career.,,,,,,#N/A,,Devin Cooper-Tennessee-2060
1378,Mychal Knapp,OL,18,20,38,0.012,0.831,0.831,0.070,0.003,0.049,0.215,0.651,0.651,Arizona,,,,,,,,,#N/A,,Mychal Knapp-Arizona-2060
1379,Mason Battle,OL,18,20,40,0.287,0.797,0.811,0.027,0.026,0.988,0.766,0.878,0.687,Utah,,,Prestige: Wants to play for a team that's dominated their conference,,,,,,#N/A,,Mason Battle-Utah-2060
1380,Justin Jefferson,WR,18,22,45,0.187,0.790,0.522,0.035,0.446,0.276,0.293,0.291,0.603,California,,,,,,,,,#N/A,,Justin Jefferson-California-2060
1381,Jaylin Hampton,LB,18,19,38,0.386,0.841,0.137,0.316,0.649,0.129,0.048,0.529,0.794,Alabama,,,,,,,,,#N/A,,Jaylin Hampton-Alabama-2060
1382,Jay Stewart,S,18,19,37,0.022,0.805,0.851,0.149,0.892,0.742,0.011,0.866,0.808,South Carolina,,,,,,,,,#N/A,,Jay Stewart-South Carolina-2060
1383,Mike Jones,DL,18,20,41,0.798,0.177,0.767,0.342,0.576,0.326,0.554,0.718,0.983,North Carolina,,,Tradition: Wants to hear about your school's past star players,,,,,,#N/A,,Mike Jones-North Carolina-2060
1384,Seth Banks,DL,18,20,41,0.902,0.338,0.247,0.979,0.616,0.663,0.305,0.455,0.071,Indiana,,,Coach: Would like to see the coach sign an extension during his time at the school,,,,,,#N/A,,Seth Banks-Indiana-2060
1385,Robby Beckwith,DL,18,20,45,0.540,0.262,0.726,0.628,0.764,0.708,0.905,0.420,0.855,Texas,,,Education: Wants to study abroad in the UK,,,,,,#N/A,,Robby Beckwith-Texas-2060
1386,Daniel Miller,DL,18,20,41,0.553,0.170,0.527,0.001,0.458,0.322,0.887,0.563,0.348,Kentucky,Arkansas State,,,,,,,,#N/A,,Daniel Miller-Kentucky-2060
1387,Byron Enis,DL,18,20,43,0.609,0.258,0.785,0.453,0.055,0.068,0.229,0.477,0.720,Missouri,,,,,,,,,#N/A,,Byron Enis-Missouri-2060
1388,David Green,DL,18,20,41,0.288,0.567,0.536,0.453,0.620,0.238,0.350,0.864,0.088,Texas,,,,,,,,,#N/A,,David Green-Texas-2060
1389,Adrian McCray,DL,18,20,44,0.114,0.903,0.234,0.905,0.091,0.638,0.952,0.363,0.766,Missouri,,,Education: Wants to study abroad in Costa Rica,,,,,,#N/A,,Adrian McCray-Missouri-2060
1390,D.J. Cabrera,DL,18,20,44,0.816,0.813,0.416,0.783,0.909,0.490,0.276,0.524,0.024,Alabama,,,"ProPotential: Would like to be drafted in the top four rounds, if possible.",,,,,,#N/A,,D.J. Cabrera-Alabama-2060
1391,Nick Conway,DL,18,20,41,0.480,0.957,0.431,0.400,0.300,0.563,0.251,0.117,0.382,Washington,,,,,,,,,#N/A,,Nick Conway-Washington-2060
1392,Joey Franklin,P,18,30,48,0.373,0.958,0.880,0.357,0.498,0.460,0.378,0.144,0.899,Washington,,,,,,,,,#N/A,,Joey Franklin-Washington-2060
1393,Leonard Hill,OL,18,20,40,0.809,0.285,0.404,0.918,0.606,0.871,0.219,0.349,0.806,New Jersey,,,,,,,,,#N/A,,Leonard Hill-New Jersey-2060
1394,Corey Hampton,OL,18,20,40,0.229,0.317,0.700,0.522,0.023,0.262,0.269,0.033,0.010,Alabama,,,,,,,,,#N/A,,Corey Hampton-Alabama-2060
1395,Blayne McDermott,OL,18,20,41,0.858,0.600,0.616,0.995,0.395,0.233,0.831,0.407,0.417,Texas,,,,,,,,,#N/A,,Blayne McDermott-Texas-2060
1396,Michael Kelly,OL,18,20,41,0.835,0.477,0.184,0.951,0.663,0.988,0.939,0.922,0.569,Georgia,,,Prestige: Wants to help increase a team's prestige,,,,,,#N/A,,Michael Kelly-Georgia-2060
1397,Evan Burgio,WR,18,22,45,0.734,0.173,0.340,0.696,0.144,0.821,0.420,0.592,0.058,Florida,,,,,,,,,#N/A,,Evan Burgio-Florida-2060
1398,Andre Foster,LB,18,19,37,0.279,0.365,0.655,0.066,0.767,0.948,0.603,0.305,0.582,Missouri,Rice,,,,,,,,#N/A,,Andre Foster-Missouri-2060
1399,Cassius Story,LB,18,19,37,0.562,0.798,0.894,0.056,0.015,0.506,0.701,0.914,0.266,Oregon,,,Campus: Wants to get involved in student organizations,,,,,,#N/A,,Cassius Story-Oregon-2060
1400,Martin Geiger,P,18,30,49,0.471,0.186,0.546,0.142,0.051,0.600,0.855,0.606,0.087,Virginia,,,,,,,,,#N/A,,Martin Geiger-Virginia-2060
1401,David Havens,P,18,30,51,0.099,0.006,0.782,0.820,0.616,0.641,0.419,0.965,0.408,California,,,Campus: Would prefer to attend a school with a rainy climate,,,,,,#N/A,,David Havens-California-2060
1402,Jeremiah Horne,P,18,30,48,0.849,0.807,0.452,0.483,0.768,0.139,0.045,0.786,0.191,Illinois,Purdue,,,,,,,,#N/A,,Jeremiah Horne-Illinois-2060
1403,A.J. Shy,RB,18,21,35,0.494,0.538,0.504,0.236,0.632,0.387,0.603,0.110,0.606,Kentucky,,,,,,,,,#N/A,,A.J. Shy-Kentucky-2060
1404,Anthony Dickens,RB,18,21,38,0.575,0.851,0.233,0.955,0.673,0.694,0.419,0.088,0.164,Georgia,,,Coach: Wants to be assured that his coach won't cut him.,,,,,,#N/A,,Anthony Dickens-Georgia-2060
